Time,Force_Foot1,Force_Foot2
2330,0,4095
2340,0,4095
2350,0,4095
2360,0,4095
2370,0,4095
2380,0,4095
2390,0,4095
2400,0,4095
2410,0,4095
2420,0,4095
2430,0,4095
2440,0,0
2450,0,0
2460,0,0
2470,0,0
2480,0,0
2490,0,0
2500,0,0
2510,0,0
2520,0,0
2530,0,0
2540,0,0
2550,0,0
2560,0,0
2570,0,0
2580,0,0
2590,0,0
2600,0,0
2610,0,0
2620,0,0
2630,0,0
2640,0,0
2650,0,0
2660,0,0
2670,0,0
2680,0,0
2690,0,0
2700,0,0
2710,0,0
2720,0,0
2730,0,0
2740,0,0
2750,0,0
2760,0,0
2770,0,0
2780,0,0
2790,4095,0
2800,4095,0
2810,4095,0
2820,4095,0
2830,4095,0
2840,4095,0
2850,4095,0
2860,4095,0
2870,4095,0
2880,4095,0
2890,0,0
2900,0,0
2910,0,0
2920,0,0
2930,0,0
2940,0,0
2950,0,0
2960,0,0
2970,0,0
2980,0,0
2990,0,4095
3000,0,4095
3010,0,4095
3020,0,4095
3030,0,4095
3040,0,4095
3050,0,4095
3060,0,4095
3070,0,4095
3080,0,0
3090,0,0
3100,0,0
3110,0,0
3120,0,0
3130,0,0
3140,0,0
3150,0,0
3160,0,0
3170,0,0
3180,0,0
3190,0,0
3200,0,0
3210,0,0
3220,0,0
3230,0,0
3240,4095,0
3250,4095,0
3260,4095,0
3270,4095,0
3280,4095,0
3290,4095,0
3300,4095,0
3310,4095,0
3320,4095,0
3330,4095,0
3340,0,0
3350,0,0
3360,0,0
3370,0,0
3380,0,0
3390,0,0
3400,0,0
3410,0,0
3420,0,0
3430,0,0
3440,0,0
3450,0,0
3460,0,0
3470,0,4095
3480,0,4095
3490,0,4095
3500,0,4095
3510,0,4095
3520,0,4095
3530,0,4095
3540,0,4095
3550,0,4095
3560,0,4095
3570,0,4095
3580,0,0
3590,0,0
3600,0,0
3610,0,0
3620,0,0
3630,0,0
3640,0,0
3650,0,0
3660,0,0
3670,0,0
3680,0,0
3690,0,0
3700,0,0
3710,0,0
3720,0,0
3730,0,0
3740,0,0
3750,0,0
3760,0,0
3770,0,0
3780,0,0
3790,0,0
3800,0,0
3810,0,0
3820,0,0
3830,0,0
3840,0,0
3850,0,0
3860,0,0
3870,0,0
3880,0,0
3890,0,0
3900,0,0
3910,0,0
3920,0,0
3930,4095,0
3940,4095,0
3950,4095,0
3960,4095,0
3970,4095,0
3980,4095,0
3990,4095,0
4000,4095,0
4010,4095,0
4020,4095,0
4030,4095,0
4040,0,0
4050,0,0
4060,0,0
4070,0,0
4080,0,0
4090,0,0
4100,0,4095
4110,0,4095
4120,0,4095
4130,0,4095
4140,0,4095
4150,0,4095
4160,0,4095
4170,0,4095
4180,0,4095
4190,0,0
4200,0,0
4210,0,0
4220,0,0
4230,0,0
4240,0,0
4250,0,0
4260,0,0
4270,0,0
4280,0,0
4290,0,0
4300,0,0
4310,0,0
4320,0,0
4330,0,0
4340,4095,0
4350,4095,0
4360,4095,0
4370,4095,0
4380,4095,0
4390,4095,0
4400,4095,0
4410,4095,0
4420,4095,0
4430,4095,0
4440,0,0
4450,0,0
4460,0,0
4470,0,0
4480,0,0
4490,0,0
4500,0,0
4510,0,0
4520,0,0
4530,0,0
4540,0,0
4550,0,0
4560,0,0
4570,0,0
4580,0,4095
4590,0,4095
4600,0,4095
4610,0,4095
4620,0,4095
4630,0,4095
4640,0,4095
4650,0,4095
4660,0,4095
4670,0,4095
4680,0,0
4690,0,0
4700,0,0
4710,0,0
4720,0,0
4730,0,0
4740,0,0
4750,0,0
4760,0,0
4770,0,0
4780,0,0
4790,0,0
4800,0,0
4810,0,0
4820,0,0
4830,0,0
4840,0,0
4850,0,0
4860,0,0
4870,0,0
4880,0,0
4890,0,0
4900,0,0
4910,0,0
4920,0,0
4930,0,0
4940,0,0
4950,0,0
4960,0,0
4970,0,0
4980,0,0
4990,0,0
5000,4095,0
5010,4095,0
5020,4095,0
5030,4095,0
5040,4095,0
5050,4095,0
5060,4095,0
5070,4095,0
5080,4095,0
5090,4095,0
5100,4095,0
5110,0,0
5120,0,0
5130,0,0
5140,0,0
5150,0,0
5160,0,0
5170,0,4095
5180,0,4095
5190,0,4095
5200,0,4095
5210,0,4095
5220,0,4095
5230,0,4095
5240,0,4095
5250,0,4095
5260,0,0
5270,0,0
5280,0,0
5290,0,0
5300,0,0
5310,0,0
5320,0,0
5330,0,0
5340,0,0
5350,0,0
5360,0,0
5370,0,0
5380,0,0
5390,0,0
5400,0,0
5410,4095,0
5420,4095,0
5430,4095,0
5440,4095,0
5450,4095,0
5460,4095,0
5470,4095,0
5480,4095,0
5490,4095,0
5500,0,0
5510,0,0
5520,0,0
5530,0,0
5540,0,0
5550,0,0
5560,0,0
5570,0,0
5580,0,0
5590,0,0
5600,0,0
5610,0,0
5620,0,0
5630,0,0
5640,0,4095
5650,0,4095
5660,0,4095
5670,0,4095
5680,0,4095
5690,0,4095
5700,0,4095
5710,0,4095
5720,0,4095
5730,0,4095
5740,0,4095
5750,0,0
5760,0,0
5770,0,0
5780,0,0
5790,0,0
5800,0,0
5810,0,0
5820,0,0
5830,0,0
5840,0,0
5850,0,0
5860,0,0
5870,0,0
5880,0,0
5890,0,0
5900,0,0
5910,0,0
5920,0,0
5930,0,0
5940,0,0
5950,0,0
5960,0,0
5970,0,0
5980,0,0
5990,0,0
6000,0,0
6010,0,0
6020,0,0
6030,0,0
6040,0,0
6050,0,0
6060,0,0
6070,0,0
6080,0,0
6090,0,0
6100,4095,0
6110,4095,0
6120,4095,0
6130,4095,0
6140,4095,0
6150,4095,0
6160,4095,0
6170,4095,0
6180,4095,0
6190,4095,0
6200,4095,0
6210,0,0
6220,0,0
6230,0,0
6240,0,0
6250,0,0
6260,0,0
6270,0,4095
6280,0,4095
6290,0,4095
6300,0,4095
6310,0,4095
6320,0,4095
6330,0,4095
6340,0,4095
6350,0,4095
6360,0,4095
6370,0,4095
6380,0,0
6390,0,0
6400,0,0
6410,0,0
6420,0,0
6430,0,0
6440,0,0
6450,0,0
6460,0,0
6470,0,0
6480,0,0
6490,0,0
6500,0,0
6510,0,0
6520,0,0
6530,4095,0
6540,4095,0
6550,4095,0
6560,4095,0
6570,4095,0
6580,4095,0
6590,4095,0
6600,4095,0
6610,4095,0
6620,4095,0
6630,4095,0
6640,0,0
6650,0,0
6660,0,0
6670,0,0
6680,0,0
6690,0,0
6700,0,0
6710,0,0
6720,0,0
6730,0,0
6740,0,0
6750,0,0
6760,0,4095
6770,0,4095
6780,0,4095
6790,0,4095
6800,0,4095
6810,0,4095
6820,0,4095
6830,0,4095
6840,0,4095
6850,0,4095
6860,0,4095
6870,0,0
6880,0,0
6890,0,0
6900,0,0
6910,0,0
6920,0,0
6930,0,0
6940,0,0
6950,0,0
6960,0,0
6970,0,0
6980,0,0
6990,0,0
7000,0,0
7010,0,0
7020,0,0
7030,0,0
7040,0,0
7050,0,0
7060,0,0
7070,0,0
7080,0,0
7090,0,0
7100,0,0
7110,0,0
7120,0,0
7130,0,0
7140,0,0
7150,0,0
7160,0,0
7170,0,0
7180,4095,0
7190,4095,0
7200,4095,0
7210,4095,0
7220,4095,0
7230,4095,0
7240,4095,0
7250,4095,0
7260,4095,0
7270,4095,0
7280,4095,0
7290,4095,0
7300,0,0
7310,0,0
7320,0,0
7330,0,0
7340,0,0
7350,0,0
7360,0,0
7370,0,0
7380,0,4095
7390,0,4095
7400,0,4095
7410,0,4095
7420,0,4095
7430,0,4095
7440,0,4095
7450,0,4095
7460,0,4095
7470,0,4095
7480,0,4095
7490,0,0
7500,0,0
7510,0,0
7520,0,0
7530,0,0
7540,0,0
7550,0,0
7560,0,0
7570,0,0
7580,0,0
7590,0,0
7600,0,0
7610,0,0
7620,0,0
7630,0,0
7640,0,0
7650,4095,0
7660,4095,0
7670,4095,0
7680,4095,0
7690,4095,0
7700,4095,0
7710,4095,0
7720,4095,0
7730,4095,0
7740,4095,0
7750,0,0
7760,0,0
7770,0,0
7780,0,0
7790,0,0
7800,0,0
7810,0,0
7820,0,0
7830,0,0
7840,0,0
7850,0,0
7860,0,0
7870,0,0
7880,0,0
7890,0,0
7900,0,0
7910,0,4095
7920,0,4095
7930,0,4095
7940,0,4095
7950,0,4095
7960,0,4095
7970,0,4095
7980,0,4095
7990,0,4095
8000,0,4095
8010,0,0
8020,0,0
8030,0,0
8040,0,0
8050,0,0
8060,0,0
8070,0,0
8080,0,0
8090,0,0
8100,0,0
8110,0,0
8120,0,0
8130,0,0
8140,0,0
8150,0,0
8160,0,0
8170,0,0
8180,0,0
8190,0,0
8200,0,0
8210,0,0
8220,0,0
8230,0,0
8240,0,0
8250,0,0
8260,0,0
8270,0,0
8280,0,0
8290,0,0
8300,0,0
8310,0,0
8320,4095,0
8330,4095,0
8340,4095,0
8350,4095,0
8360,4095,0
8370,4095,0
8380,4095,0
8390,4095,0
8400,4095,0
8410,4095,0
8420,0,0
8430,0,0
8440,0,0
8450,0,0
8460,0,0
8470,0,0
8480,0,0
8490,0,4095
8500,0,4095
8510,0,4095
8520,0,4095
8530,0,4095
8540,0,4095
8550,0,4095
8560,0,4095
8570,0,4095
8580,0,4095
8590,0,0
8600,0,0
8610,0,0
8620,0,0
8630,0,0
8640,0,0
8650,0,0
8660,0,0
8670,0,0
8680,0,0
8690,0,0
8700,0,0
8710,4095,0
8720,4095,0
8730,4095,0
8740,4095,0
8750,4095,0
8760,4095,0
8770,4095,0
8780,4095,0
8790,4095,0
8800,0,0
8810,0,0
8820,0,0
8830,0,0
8840,0,0
8850,0,0
8860,0,0
8870,0,0
8880,0,0
8890,0,0
8900,0,0
8910,0,0
8920,0,4095
8930,0,4095
8940,0,4095
8950,0,4095
8960,0,4095
8970,0,4095
8980,0,4095
8990,0,4095
9000,0,4095
9010,0,4095
9020,0,4095
9030,0,0
9040,0,0
9050,0,0
9060,0,0
9070,0,0
9080,0,0
9090,0,0
9100,0,0
9110,0,0
9120,0,0
9130,0,0
9140,0,0
9150,0,0
9160,0,0
9170,0,0
9180,0,0
9190,0,0
9200,0,0
9210,0,0
9220,0,0
9230,0,0
9240,0,0
9250,0,0
9260,0,0
9270,0,0
9280,0,0
9290,0,0
9300,0,0
9310,0,0
9320,0,0
9330,0,0
9340,0,0
9350,0,0
9360,4095,0
9370,4095,0
9380,4095,0
9390,4095,0
9400,4095,0
9410,4095,0
9420,4095,0
9430,4095,0
9440,4095,0
9450,4095,0
9460,4095,0
9470,0,0
9480,0,0
9490,0,0
9500,0,0
9510,0,0
9520,0,0
9530,0,0
9540,0,0
9550,0,4095
9560,0,4095
9570,0,4095
9580,0,4095
9590,0,4095
9600,0,4095
9610,0,4095
9620,0,4095
9630,0,4095
9640,0,0
9650,0,0
9660,0,0
9670,0,0
9680,0,0
9690,0,0
9700,0,0
9710,0,0
9720,0,0
9730,0,0
9740,0,0
9750,0,0
9760,0,0
9770,0,0
9780,4095,0
9790,4095,0
9800,4095,0
9810,4095,0
9820,4095,0
9830,4095,0
9840,4095,0
9850,4095,0
9860,4095,0
9870,4095,0
9880,0,0
9890,0,0
9900,0,0
9910,0,0
9920,0,0
9930,0,0
9940,0,0
9950,0,0
9960,0,0
9970,0,0
9980,0,0
9990,0,0
10000,0,0
10010,0,4095
10020,0,4095
10030,0,4095
10040,0,4095
10050,0,4095
10060,0,4095
10070,0,4095
10080,0,4095
10090,0,4095
10100,0,4095
10110,0,4095
10120,0,4095
10130,0,0
10140,0,0
10150,0,0
10160,0,0
10170,0,0
10180,0,0
10190,0,0
10200,0,0
10210,0,0
10220,0,0
10230,0,0
10240,0,0
10250,0,0
10260,0,0
10270,0,0
10280,0,0
10290,0,0
10300,0,0
10310,0,0
10320,0,0
10330,0,0
10340,0,0
10350,0,0
10360,0,0
10370,0,0
10380,0,0
10390,0,0
10400,0,0
10410,0,0
10420,0,0
10430,0,0
10440,0,0
10450,0,0
10460,4095,0
10470,4095,0
10480,4095,0
10490,4095,0
10500,4095,0
10510,4095,0
10520,4095,0
10530,4095,0
10540,4095,0
10550,4095,0
10560,4095,0
10570,4095,0
10580,0,0
10590,0,0
10600,0,0
10610,0,0
10620,0,0
10630,0,0
10640,0,4095
10650,0,4095
10660,0,4095
10670,0,4095
10680,0,4095
10690,0,4095
10700,0,4095
10710,0,4095
10720,0,4095
10730,0,4095
10740,0,4095
10750,0,0
10760,0,0
10770,0,0
10780,0,0
10790,0,0
10800,0,0
10810,0,0
10820,0,0
10830,0,0
10840,0,0
10850,0,0
10860,0,0
10870,0,0
10880,4095,0
10890,4095,0
10900,4095,0
10910,4095,0
10920,4095,0
10930,4095,0
10940,4095,0
10950,4095,0
10960,4095,0
10970,4095,0
10980,4095,0
10990,0,0
11000,0,0
11010,0,0
11020,0,0
11030,0,0
11040,0,0
11050,0,0
11060,0,0
11070,0,0
11080,0,0
11090,0,0
11100,0,0
11110,0,0
11120,0,4095
11130,0,4095
11140,0,4095
11150,0,4095
11160,0,4095
11170,0,4095
11180,0,4095
11190,0,4095
11200,0,4095
11210,0,4095
11220,0,0
11230,0,0
11240,0,0
11250,0,0
11260,0,0
11270,0,0
11280,0,0
11290,0,0
11300,0,0
11310,0,0
11320,0,0
11330,0,0
11340,0,0
11350,0,0
11360,0,0
11370,0,0
11380,0,0
11390,0,0
11400,0,0
11410,0,0
11420,0,0
11430,0,0
11440,0,0
11450,0,0
11460,0,0
11470,0,0
11480,0,0
11490,0,0
11500,0,0
11510,0,0
11520,0,0
11530,0,0
11540,0,0
11550,0,0
11560,4095,0
11570,4095,0
11580,4095,0
11590,4095,0
11600,4095,0
11610,4095,0
11620,4095,0
11630,4095,0
11640,4095,0
11650,4095,0
11660,4095,0
11670,0,0
11680,0,0
11690,0,0
11700,0,0
11710,0,0
11720,0,0
11730,0,0
11740,0,0
11750,0,4095
11760,0,4095
11770,0,4095
11780,0,4095
11790,0,4095
11800,0,4095
11810,0,4095
11820,0,4095
11830,0,4095
11840,0,4095
11850,0,4095
11860,0,0
11870,0,0
11880,0,0
11890,0,0
11900,0,0
11910,0,0
11920,0,0
11930,0,0
11940,0,0
11950,0,0
11960,0,0
11970,0,0
11980,0,0
11990,0,0
12000,0,0
12010,0,0
12020,4095,0
12030,4095,0
12040,4095,0
12050,4095,0
12060,4095,0
12070,4095,0
12080,4095,0
12090,4095,0
12100,4095,0
12110,0,0
12120,0,0
12130,0,0
12140,0,0
12150,0,0
12160,0,0
12170,0,0
12180,0,0
12190,0,0
12200,0,0
12210,0,0
12220,0,0
12230,0,0
12240,0,0
12250,0,4095
12260,0,4095
12270,0,4095
12280,0,4095
12290,0,4095
12300,0,4095
12310,0,4095
12320,0,4095
12330,0,4095
12340,0,4095
12350,0,0
12360,0,0
12370,0,0
12380,0,0
12390,0,0
12400,0,0
12410,0,0
12420,0,0
12430,0,0
12440,0,0
12450,0,0
12460,0,0
12470,0,0
12480,0,0
12490,0,0
12500,0,0
12510,0,0
12520,0,0
12530,0,0
12540,0,0
12550,0,0
12560,0,0
12570,0,0
12580,0,0
12590,0,0
12600,0,0
12610,0,0
12620,0,0
12630,0,0
12640,0,0
12650,0,0
12660,0,0
12670,4095,0
12680,4095,0
12690,4095,0
12700,4095,0
12710,4095,0
12720,4095,0
12730,4095,0
12740,4095,0
12750,4095,0
12760,4095,0
12770,0,0
12780,0,0
12790,0,0
12800,0,0
12810,0,0
12820,0,0
12830,0,4095
12840,0,4095
12850,0,4095
12860,0,4095
12870,0,4095
12880,0,4095
12890,0,4095
12900,0,4095
12910,0,4095
12920,0,4095
12930,0,0
12940,0,0
12950,0,0
12960,0,0
12970,0,0
12980,0,0
12990,0,0
13000,0,0
13010,0,0
13020,0,0
13030,0,0
13040,0,0
13050,0,0
13060,0,0
13070,0,0
13080,0,0
13090,0,0
13100,0,0
13110,4095,0
13120,4095,0
13130,4095,0
13140,4095,0
13150,4095,0
13160,4095,0
13170,4095,0
13180,4095,0
13190,4095,0
13200,0,0
13210,0,0
13220,0,0
13230,0,0
13240,0,0
13250,0,0
13260,0,0
13270,0,0
13280,0,0
13290,0,0
13300,0,0
13310,0,0
13320,0,0
13330,0,0
13340,0,0
13350,0,0
13360,0,0
13370,0,0
13380,0,0
13390,0,0
13400,0,0
13410,0,0
13420,0,4095
13430,0,4095
13440,0,4095
13450,0,4095
13460,0,4095
13470,0,4095
13480,0,4095
13490,0,4095
13500,0,4095
13510,0,0
13520,0,0
13530,0,0
13540,0,0
13550,0,0
13560,0,0
13570,0,0
13580,0,0
13590,0,0
13600,0,0
13610,0,0
13620,0,0
13630,0,0
13640,0,0
13650,0,0
13660,0,0
13670,0,0
13680,0,0
13690,0,0
13700,0,0
13710,0,0
13720,0,0
13730,4095,0
13740,4095,0
13750,4095,0
13760,4095,0
13770,4095,0
13780,4095,0
13790,4095,0
13800,4095,0
13810,4095,0
13820,4095,0
13830,4095,0
13840,0,0
13850,0,0
13860,0,0
13870,0,0
13880,0,0
13890,0,0
13900,0,0
13910,0,0
13920,0,0
13930,0,0
13940,0,0
13950,0,0
13960,0,0
13970,0,0
13980,0,0
13990,0,0
14000,0,0
14010,0,0
14020,0,0
14030,0,0
14040,0,4095
14050,0,4095
14060,0,4095
14070,0,4095
14080,0,4095
14090,0,4095
14100,0,4095
14110,0,4095
14120,0,4095
14130,0,4095
14140,0,0
14150,0,0
14160,0,0
14170,0,0
14180,0,0
14190,0,0
14200,0,0
14210,0,0
14220,0,0
14230,0,0
14240,0,0
14250,0,0
14260,0,0
14270,0,0
14280,0,0
14290,0,0
14300,0,0
14310,0,0
14320,4095,0
14330,4095,0
14340,4095,0
14350,4095,0
14360,4095,0
14370,4095,0
14380,4095,0
14390,4095,0
14400,4095,0
14410,4095,0
14420,4095,0
14430,0,0
14440,0,0
14450,0,0
14460,0,0
14470,0,0
14480,0,0
14490,0,0
14500,0,0
